date,open_SPX,open_QQQ,open_SEMIS,open_BOND,open_GOLD,open_OIL,open_USD,open_CASH,close_SPX,close_QQQ,close_SEMIS,close_BOND,close_GOLD,close_OIL,close_USD,close_CASH
2014-12-01,169.55327295242296,96.7543466183345,24.450384963194047,82.02758487778546,113.80000305175781,17.204655150068604,19.498249034502482,73.494873046875,169.02752685546875,95.92151641845703,24.199182510375977,81.59549713134766,116.58000183105469,17.618919372558594,19.514957427978516,73.494873046875
2014-12-02,169.06851870826736,96.02221601652066,24.150705195619317,81.34861151245174,115.12999725341797,17.399106292158404,19.631915677855527,73.5109383145794,170.12001037597656,96.3059310913086,24.2564754486084,81.23287200927734,115.13999938964844,17.24692726135254,19.67368507385254,73.494873046875
2014-12-03,170.29264350469208,96.4523426469278,24.397500787731456,81.18653709606143,115.68000030517578,17.153926140637836,19.732162475585938,73.494873046875,170.77731323242188,96.47979736328125,24.670738220214844,81.2636947631836,116.33000183105469,17.145471572875977,19.732162475585938,73.494873046875
2014-12-04,170.4897471256687,96.38826611624576,24.772100495397634,81.27912603453335,116.01000213623047,17.052474406086784,19.67368540982165,73.494873046875,170.5883331298828,96.43402862548828,24.705995559692383,81.54918670654297,115.87999725341797,17.094745635986328,19.656978607177734,73.494873046875
2014-12-05,170.76084897425383,96.58961071430994,24.736844484828616,81.23281159924757,115.16000366210938,17.018658604067635,19.782287252119136,73.4949210499276,170.86764526367188,96.44317626953125,24.91312599182129,81.09392547607422,114.43000030517578,17.05247688293457,19.807348251342773,73.510986328125
2014-12-08,170.47333323362324,96.19608655732027,24.87346237856907,81.09394363720055,114.97000122070312,16.908753671790524,19.80734861871375,73.510986328125,169.7257843017578,95.75679016113281,24.573781967163086,81.36399841308594,115.77999877929688,16.756574630737305,19.765579223632812,73.510986328125
2014-12-09,167.8856829100341,94.64024515014229,24.296136985965536,81.72665311486175,117.04000091552734,16.731212294025344,19.640269875734994,73.5109383145794,169.6107940673828,96.05879211425781,24.52971076965332,81.66492462158203,118.19000244140625,16.874935150146484,19.67368507385254,73.494873046875
2014-12-10,169.1507915188003,95.88490415945373,24.494455466390786,81.62634500221442,118.1500015258789,16.70584501452949,19.63191453579638,73.494873046875,166.8917236328125,94.54872131347656,24.15070343017578,82.03528594970703,117.95999908447266,16.61284637451172,19.565082550048828,73.494873046875
2014-12-11,167.4831212578707,94.8232879616959,24.291729290374903,81.86555908573742,116.9800033569336,16.469125041199916,19.64862252302585,73.494873046875,167.73777770996094,94.99717712402344,24.252065658569336,81.89642333984375,117.69000244140625,16.460670471191406,19.640268325805664,73.494873046875
2014-12-12,166.46450475996315,94.09114699977852,24.04493423539539,82.26676894074102,117.38999938964844,16.435307188443762,19.556730248002932,73.4949210499276,165.02691650390625,93.96302032470703,23.89068603515625,82.56768798828125,117.41000366210938,16.32539939880371,19.57343864440918,73.510986328125
