date,BIL,BTAL,CAOS,CTA,DBMF,FLSP,FMF,GDE,GLD,ILS,KMLM,NTSX,QAI,QQQ,RSBT,RSST,SMH,SPY,WTMF
2023-09-07,80.650146484375,16.7603759765625,81.66100311279297,21.613800048828125,23.903614044189453,21.698410034179688,43.243614196777344,21.666784286499023,178.02000427246094,,30.18259048461914,35.37730026245117,27.995275497436523,365.6750183105469,16.81836700439453,19.4857120513916,149.29498291015625,428.5679016113281,31.28228759765625
2023-09-08,80.65895080566406,16.857975006103516,81.71299743652344,21.69731330871582,24.015316009521484,21.60328483581543,43.56929397583008,21.544710159301758,178.0800018310547,,30.34308624267578,35.42552185058594,28.02305793762207,366.18603515625,16.890377044677734,19.67961883544922,148.35777282714844,429.21337890625,31.398273468017578
2023-09-11,80.65895080566406,16.81361198425293,81.78399658203125,21.83928871154785,24.08405303955078,21.650848388671875,43.727725982666016,21.80804443359375,178.41000366210938,,30.428054809570312,35.55086898803711,28.10640525817871,370.5007629394531,16.879005432128906,19.713895797729492,148.46629333496094,432.0361022949219,31.451810836791992
2023-09-12,80.68538665771484,16.90233612060547,81.76699829101562,21.931156158447266,24.144201278686523,21.608041763305664,43.56929397583008,21.716489791870117,177.49000549316406,,30.446937561035156,35.38694763183594,28.06009864807129,366.392578125,16.889429092407227,19.596378326416016,147.3514862060547,429.6661376953125,31.487504959106445
2023-09-13,80.69418334960938,16.98219108581543,81.83699798583984,21.847639083862305,24.118417739868164,21.731706619262695,43.6749153137207,21.75311279296875,177.0800018310547,,30.361968994140625,35.300167083740234,28.041580200195312,367.7880859375,16.90837860107422,19.606170654296875,148.54522705078125,430.1670837402344,31.451810836791992
2023-09-14,80.72062683105469,17.053171157836914,81.87100219726562,22.24016571044922,24.273082733154297,21.736461639404297,43.98297882080078,21.930992126464844,177.1699981689453,,30.456377029418945,35.714778900146484,28.171232223510742,370.79559326171875,17.069456100463867,19.880380630493164,149.35418701171875,433.8761901855469,31.68379783630371
2023-09-15,80.73823547363281,17.053171157836914,81.9219970703125,22.490711212158203,24.324636459350586,21.7412166595459,44.02698516845703,21.764446258544922,178.33999633789062,,30.399734497070312,35.290523529052734,28.097143173217773,364.44647216796875,16.98891830444336,19.635549545288086,144.8357696533203,428.6487121582031,31.692716598510742
2023-09-18,80.7470703125,17.23062515258789,81.87999725341797,22.499065399169922,24.324636459350586,21.612794876098633,43.560489654541016,21.80455780029297,179.38999938964844,,30.5507869720459,35.23267364501953,28.08788299560547,364.826416015625,16.922592163085938,19.586584091186523,145.31919860839844,428.9001159667969,31.674877166748047
2023-09-19,80.755859375,17.39033317565918,81.87799835205078,22.8331241607666,24.401966094970703,21.72314453125,43.6749153137207,21.772294998168945,179.22000122070312,,30.616872787475586,35.11696243286133,28.078622817993164,364.048828125,17.007869720458984,19.745235443115234,144.06626892089844,428.0105895996094,31.72840690612793
2023-09-20,80.76468658447266,17.558914184570312,81.7699966430664,22.849824905395508,24.298858642578125,21.650848388671875,43.727725982666016,21.59528350830078,179.35000610351562,,30.399734497070312,34.76985168457031,28.013795852661133,358.802734375,16.92543601989746,19.526844024658203,141.69854736328125,424.0757751464844,31.549957275390625
2023-09-21,80.8087387084961,17.780729293823242,81.3010025024414,22.975101470947266,24.45351791381836,21.55096435546875,43.921363830566406,21.130521774291992,178.0500030517578,,30.64519500732422,34.181671142578125,27.847103118896484,352.22784423828125,16.76151466369629,19.20464515686035,138.86712646484375,417.0665283203125,31.460735321044922
2023-09-22,80.81755065917969,17.7718563079834,81.16999816894531,22.86652946472168,24.376188278198242,21.569990158081055,43.53023147583008,21.11134147644043,178.6199951171875,,30.48470115661621,34.133460998535156,27.87488555908203,352.27703857421875,16.80889129638672,19.07733154296875,140.05099487304688,416.1286926269531,31.451810836791992
2023-09-25,80.82633972167969,17.825090408325195,81.43900299072266,22.891582489013672,24.539443969726562,21.432058334350586,43.51249694824219,21.01193618774414,177.6999969482422,,30.594213485717773,34.157649993896484,27.902667999267578,353.9503173828125,16.922592163085938,19.369173049926758,141.0375518798828,417.87860107421875,31.451810836791992
2023-09-26,80.83517456054688,17.88719940185547,81.01000213623047,22.899940490722656,24.64255142211914,21.394006729125977,43.38832092285156,20.59425926208496,176.27999877929688,,30.607431411743164,33.528690338134766,27.791540145874023,348.63531494140625,16.93206787109375,19.153718948364258,138.8079376220703,411.7394104003906,31.31797218322754
2023-09-27,80.86157989501953,17.70087432861328,81.00499725341797,23.16816520690918,24.85735321044922,21.436813354492188,43.74309539794922,20.34836196899414,174.10000610351562,,30.843454360961914,33.6351203918457,27.77301788330078,349.4522705078125,17.24664306640625,19.4896297454834,140.08059692382812,411.90380859375,31.496423721313477
2023-09-28,80.88801574707031,17.70087432861328,81.23500061035156,23.050811767578125,24.831579208374023,21.508159637451172,43.39719772338867,20.335285186767578,173.22999572753906,,30.805692672729492,33.86736297607422,27.85636329650879,352.3754577636719,17.13578224182129,19.36721420288086,142.3496551513672,414.291748046875,31.505348205566406
2023-09-29,80.8968276977539,17.62101936340332,81.29900360107422,23.09272575378418,24.831579208374023,21.41303253173828,43.4415397644043,20.143449783325195,171.4499969482422,,30.749046325683594,33.828651428222656,27.810060501098633,352.6314392089844,17.038188934326172,19.264385223388672,143.03038024902344,413.2863464355469,31.416120529174805
2023-10-02,80.90922546386719,17.62101936340332,81.3219985961914,23.1094913482666,24.8917236328125,21.441570281982422,43.2641487121582,19.90801429748535,169.64999389648438,,30.937864303588867,33.654476165771484,27.763757705688477,355.5743713378906,17.197372436523438,19.601272583007812,144.26356506347656,413.12188720703125,31.201980590820312
2023-10-03,80.92691040039062,17.9404354095459,80.91999816894531,23.12625503540039,25.029199600219727,21.03252410888672,43.148860931396484,19.776348114013672,169.16000366210938,,31.003950119018555,33.04486846923828,27.615585327148438,349.3341369628906,17.149995803833008,19.439685821533203,141.05728149414062,407.5919189453125,31.121681213378906
2023-10-04,80.93576049804688,17.833965301513672,81.25,22.91670036315918,24.702693939208984,21.341684341430664,42.70539093017578,19.84349250793457,169.13999938964844,,30.531906127929688,33.36418914794922,27.624847412109375,354.08807373046875,16.939647674560547,19.259489059448242,143.25729370117188,410.55999755859375,30.987842559814453
2023-10-05,80.98885345458984,18.011415481567383,81.2770004272461,22.66523551940918,24.676918029785156,21.317903518676758,42.52801513671875,19.782453536987305,168.8300018310547,,30.0220947265625,33.422245025634766,27.65262794494629,353.0447998046875,16.76719856262207,18.955896377563477,143.25729370117188,410.40521240234375,30.93430519104004
2023-10-06,80.98885345458984,17.86945343017578,81.6449966430664,22.631710052490234,24.85735321044922,21.042037963867188,42.45705795288086,20.09113121032715,169.6999969482422,,30.050418853759766,33.71253204345703,27.726715087890625,358.9602355957031,16.752988815307617,19.31237030029297,146.35507202148438,415.2779846191406,31.032455444335938
2023-10-09,80.9977035522461,17.913816452026367,81.80000305175781,22.4556884765625,24.625364303588867,21.347393035888672,42.4127082824707,20.527118682861328,172.82000732421875,,29.984333038330078,34.03185272216797,27.726715087890625,360.7909240722656,16.64781379699707,19.06460189819336,145.98016357421875,417.9366455078125,31.041379928588867
2023-10-10,80.9977035522461,17.7718563079834,81.87899780273438,22.451494216918945,24.65973472595215,21.45583724975586,42.63444137573242,20.691917419433594,172.52999877929688,,29.87104034423828,34.225379943847656,27.85636329650879,362.78900146484375,16.61465072631836,19.20464515686035,147.7855682373047,420.11187744140625,31.175214767456055
2023-10-11,81.0154037475586,17.816219329833984,81.9530029296875,22.397010803222656,24.487890243530273,21.468204498291016,42.492530822753906,20.88201141357422,173.7899932861328,,29.587814331054688,34.66082000732422,27.837841033935547,365.3775939941406,16.58148765563965,19.185060501098633,149.3837890625,421.83282470703125,31.08598518371582
2023-10-12,81.0508041381836,17.904945373535156,82.0199966430664,22.531126022338867,24.668325424194336,21.541452407836914,42.661048889160156,20.666635513305664,173.25999450683594,,30.09762191772461,34.10926818847656,27.782278060913086,364.1078796386719,16.846792221069336,19.400510787963867,150.14341735839844,419.2610778808594,31.077070236206055
2023-10-13,81.0684814453125,18.15337562561035,81.91799926757812,22.363483428955078,24.57381248474121,21.484375,42.7940788269043,21.1592960357666,178.8300018310547,,30.09762191772461,34.12861633300781,27.800800323486328,359.5311279296875,16.794677734375,19.192893981933594,146.38467407226562,417.1728515625,31.201980590820312
2023-10-16,81.07730865478516,18.046907424926758,82.14700317382812,22.334144592285156,24.745655059814453,21.4796199798584,42.85616683959961,21.380779266357422,177.9600067138672,,30.305320739746094,34.3221549987793,27.87488555908203,363.5960693359375,16.742565155029297,19.400510787963867,148.0716552734375,421.5621032714844,31.31797218322754
2023-10-17,81.086181640625,17.993671417236328,82.16699981689453,22.531126022338867,25.05497932434082,21.49388885498047,42.935997009277344,21.299684524536133,178.2899932861328,,30.64519500732422,33.88671112060547,27.893407821655273,362.4051513671875,16.742565155029297,19.572874069213867,146.32546997070312,421.5427551269531,31.362592697143555
2023-10-18,81.09504699707031,18.242101669311523,81.9990005493164,22.5562744140625,24.943275451660156,21.51291275024414,43.11337661743164,21.406936645507812,180.8699951171875,,30.890661239624023,33.49966049194336,27.71745491027832,357.651123046875,16.789939880371094,19.400510787963867,143.39541625976562,415.9256286621094,31.31797218322754
2023-10-19,81.13043212890625,18.313085556030273,81.80000305175781,22.5562744140625,25.020610809326172,21.422544479370117,42.7940788269043,21.406936645507812,183.08999633789062,,31.060596466064453,33.14162826538086,27.661888122558594,354.3046569824219,16.665817260742188,19.23304557800293,142.41871643066406,412.2711486816406,31.255516052246094
2023-10-20,81.14813232421875,18.41068458557129,81.58999633789062,22.468257904052734,24.85735321044922,21.46344757080078,43.0069465637207,21.21772003173828,183.58999633789062,,30.9945125579834,32.90939712524414,27.513717651367188,349.0191345214844,16.61465072631836,18.873632431030273,140.18911743164062,407.2052001953125,31.077070236206055
2023-10-23,81.156982421875,18.348575592041016,81.5199966430664,22.3802433013916,24.676918029785156,21.898176193237305,42.9271240234375,21.130521774291992,182.97000122070312,,30.569669723510742,32.948097229003906,27.4674129486084,350.07232666015625,16.551166534423828,18.68657875061035,140.68238830566406,406.4993896484375,31.08598518371582
2023-10-24,81.16584014892578,18.25984764099121,81.84200286865234,22.329954147338867,24.590993881225586,21.533842086791992,42.838436126708984,21.263933181762695,182.9499969482422,,30.47525978088379,33.248069763183594,27.597061157226562,353.47784423828125,16.576749801635742,18.818790435791016,142.32994079589844,409.5641174316406,31.103836059570312
