date,open_GDE,close_GDE
2022-07-14,17.342248916625977,17.342248916625977
2022-07-15,17.592981338500977,17.592981338500977
2022-07-18,17.76331160878674,17.50652313232422
2022-07-19,17.923260641429767,17.95611572265625
2022-07-20,18.01836733243288,17.968219757080078
2022-07-21,17.058655843754693,18.32184410095215
2022-07-22,18.18610191345215,18.18610191345215
2022-07-25,18.167078018188477,18.167078018188477
2022-07-26,17.958711624145508,17.958711624145508
2022-07-27,18.571714401245117,18.571714401245117
2022-07-28,18.692762929125994,18.97462272644043
2022-07-29,19.410382074740795,19.321327209472656
2022-08-01,19.342079162597656,19.342079162597656
2022-08-02,19.162240982055664,19.162240982055664
2022-08-03,19.401736497571157,19.488197326660156
2022-08-04,19.78215808394418,19.71558380126953
2022-08-05,19.513267517089844,19.513267517089844
2022-08-08,19.799453720831437,20.482492446899414
2022-08-09,19.989667696911003,19.61961555480957
2022-08-10,19.984479904174805,19.984479904174805
2022-08-11,19.88677978515625,19.88677978515625
2022-08-12,20.089095452726415,20.3519344329834
2022-08-15,20.318217762013806,20.210142135620117
2022-08-16,20.201494216918945,20.201494216918945
2022-08-17,19.970646524513228,19.94989585876465
2022-08-18,19.92482566833496,19.92482566833496
2022-08-19,19.721640117459202,19.70867156982422
2022-08-22,19.358507640440603,19.101720809936523
2022-08-23,19.15100202556231,19.18039894104004
2022-08-24,19.289336966838786,19.29538917541504
2022-08-25,19.358503552543016,19.542665481567383
2022-08-26,19.237461607315232,18.792190551757812
2022-08-29,18.81380617115372,18.704866409301758
2022-08-30,18.58900904453834,18.323575973510742
2022-08-31,18.23451770404702,18.11865997314453
2022-09-01,17.862740027312796,17.905969619750977
2022-09-02,18.035659060408232,18.052949905395508
2022-09-06,17.717485427856445,17.717485427856445
2022-09-07,18.173998590481386,18.212905883789062
2022-09-08,18.19993568661766,18.212905883789062
2022-09-09,18.372855887324466,18.563068389892578
2022-09-12,19.799455371788664,18.82158660888672
2022-09-13,17.940553954331428,17.868791580200195
2022-09-14,18.104828552108078,17.835071563720703
2022-09-15,17.482313128557873,17.363862991333008
2022-09-16,17.2920980902043,17.319765090942383
2022-09-19,17.292098758443803,17.421789169311523
2022-09-20,17.209962967901692,17.323225021362305
2022-09-21,17.086322784423828,17.086322784423828
2022-09-22,16.935017291535395,16.97219467163086
2022-09-23,16.36610717744022,16.390316009521484
2022-09-26,16.108457565307617,16.108457565307617
2022-09-27,16.470725383836065,16.122289657592773
2022-09-28,16.237280765249906,16.76123046875
2022-09-29,16.436141967773438,16.436141967773438
2022-09-30,16.427494912990884,16.212207794189453
2022-10-03,16.66093894664556,16.94193458557129
2022-10-04,17.610275268554688,17.610275268554688
2022-10-05,17.51949119567871,17.51949119567871
2022-10-06,17.27480811906468,17.363862991333008
2022-10-07,16.752586364746094,16.752586364746094
2022-10-10,16.323740499656363,16.315095901489258
2022-10-11,16.297803251668924,16.253707885742188
2022-10-12,16.314231872558594,16.314231872558594
2022-10-13,16.488018035888672,16.488018035888672
2022-10-14,16.02977674605524,15.954554557800293
2022-10-17,16.401556738393435,16.444787979125977
2022-10-18,16.626352310180664,16.626352310180664
2022-10-19,16.392907197074198,16.364376068115234
2022-10-20,16.513957063477104,16.23728370666504
2022-10-21,16.58312249799262,16.82088851928711
2022-10-24,16.934152603149414,16.934152603149414
2022-10-25,17.232097625732422,17.232097625732422
2022-10-26,17.312013626098633,17.312013626098633
2022-10-27,17.285951763085656,17.125253677368164
2022-10-28,16.999301888844947,17.306800842285156
2022-10-31,17.093984603881836,17.093984603881836
2022-11-01,17.216460865782324,17.164342880249023
2022-11-02,17.10353863363588,16.561506271362305
2022-11-03,16.486801778901206,16.384302139282227
2022-11-04,16.608411203762092,16.877689361572266
2022-11-07,17.042735645676203,16.983667373657227
2022-11-08,17.379764761493046,17.358917236328125
2022-11-09,17.042731445170556,16.998430252075195
2022-11-10,18.006924196296527,18.292707443237305
2022-11-11,18.47946548461914,18.47946548461914
2022-11-14,18.407367706298828,18.407367706298828
2022-11-15,18.65840121493476,18.592384338378906
2022-11-16,18.433427810668945,18.433427810668945
2022-11-17,18.293575006622543,18.214529037475586
2022-11-18,18.18933890524928,18.181520462036133
2022-11-21,18.03819465637207,18.03819465637207
2022-11-22,18.250146058098743,18.24580192565918
2022-11-23,18.50899887084961,18.50899887084961
2022-11-25,18.52811019246558,18.47599220275879
2022-11-28,18.371754539338035,18.081628799438477
2022-11-29,18.109426498413086,18.109426498413086
2022-11-30,18.375227150211646,18.84255599975586
2022-12-01,20.72577045230349,19.130077362060547
2022-12-02,19.045820236206055,19.045820236206055
2022-12-05,18.441242875289355,18.45253562927246
2022-12-06,18.33787616827162,18.241456985473633
2022-12-07,18.363065719604492,18.363065719604492
2022-12-08,18.48815155029297,18.48815155029297
2022-12-09,18.445589065551758,18.445589065551758
2022-12-12,18.69228172302246,18.69228172302246
2022-12-13,18.92333984375,18.92333984375
2022-12-14,19.040607910401928,18.818235397338867
2022-12-15,18.094655990600586,18.094655990600586
2022-12-16,18.111162261569838,18.05730628967285
2022-12-19,17.885315857508168,17.861862182617188
2022-12-20,18.18673421446795,18.250144958496094
2022-12-21,18.3535099029541,18.3535099029541
2022-12-22,18.02429585963361,17.95741081237793
2022-12-23,17.988801682222874,18.072511672973633
2022-12-27,18.206795614450538,18.167556762695312
2022-12-28,18.102160097615812,18.09779930114746
2022-12-29,18.26173210144043,18.26173210144043
2022-12-30,18.259115840919524,18.297481536865234
2023-01-03,18.64278353854842,18.42043113708496
2023-01-04,18.642781449700937,18.646270751953125
2023-01-05,18.477108838542005,18.274810791015625
2023-01-06,18.794505992060564,18.92181396484375
2023-01-09,19.279325963774642,18.96977424621582
2023-01-10,18.921817503503895,19.148529052734375
2023-01-11,19.183409025319065,19.340364456176758
2023-01-12,19.340363317117628,19.45720672607422
2023-01-13,19.793789887614814,19.896682739257812
2023-01-17,19.88098252960624,19.750186920166016
2023-01-18,19.6019557321684,19.340364456176758
2023-01-19,19.436278897739793,19.58451271057129
2023-01-20,19.6629916575328,19.758909225463867
2023-01-23,19.998703002929688,19.998703002929688
2023-01-24,19.994341787624588,20.075435638427734
2023-01-25,19.719672298226048,20.11380386352539
2023-01-26,20.003062068648642,20.119905471801758
2023-01-27,20.112058107646355,20.273372650146484
2023-01-30,20.203616924645704,19.962080001831055
2023-01-31,20.151295333980556,20.189661026000977
2023-02-01,20.683198460251347,20.67447853088379
2023-02-02,20.430328209643005,20.578563690185547
2023-02-03,20.273372056801453,19.973413467407227
2023-02-06,19.880982286580135,19.876623153686523
2023-02-07,19.933305043898848,20.16524887084961
2023-02-08,20.055378137144196,19.94986915588379
2023-02-09,19.913246810794327,19.787683486938477
2023-02-10,19.73798179626465,19.73798179626465
2023-02-13,19.826051712036133,19.826051712036133
2023-02-14,19.802507677908544,19.916736602783203
2023-02-15,19.70659086556381,19.79291534423828
2023-02-16,19.51998974065826,19.67171287536621
2023-02-17,19.375240663503632,19.5461483001709
2023-02-21,19.375239623989263,19.38657569885254
2023-02-22,19.034297914615564,18.9915714263916
2023-02-23,19.096209683458444,19.08574676513672
2023-02-24,18.799740127123474,18.836362838745117
2023-02-27,18.991572604753884,18.91135025024414
2023-02-28,18.947970545700194,18.93750762939453
2023-03-01,19.065689207111642,18.952333450317383
2023-03-02,18.947975606818257,19.0343017578125
2023-03-03,19.18340515356934,19.496442794799805
2023-03-06,19.279322389588028,19.41709327697754
2023-03-07,19.078771874415782,18.852060317993164
2023-03-08,20.63960460240976,18.880834579467773
2023-03-09,19.192127279080886,18.93053436279297
2023-03-10,18.9741315682555,18.9915714263916
2023-03-13,18.95669276788556,19.300251007080078
2023-03-14,19.2357212831379,19.4118595123291
2023-03-15,19.474647357778995,19.47377586364746
2023-03-16,19.63247152827005,19.825178146362305
2023-03-17,19.959460554139806,20.162630081176758
2023-03-20,20.351851165209368,20.4041690826416
2023-03-21,20.395450276047498,20.195768356323242
2023-03-22,20.03793881645171,20.241981506347656
2023-03-23,20.316971037587823,20.45212745666504
2023-03-24,20.4041686602449,20.33179473876953
2023-03-27,20.325691469046337,20.2768611907959
2023-03-28,20.264652615888636,20.28034782409668
2023-03-29,20.27337281913724,20.472183227539062
2023-03-30,20.831433396088237,20.735517501831055
2023-03-31,20.740750712103072,20.979671478271484
2023-04-03,21.093027649470958,21.25870132446289
2023-04-04,21.421762466430664,21.421762466430664
2023-04-05,21.51157596115445,21.38513946533203
2023-04-06,21.28486268695458,21.136627197265625
2023-04-10,21.136625767614596,21.067739486694336
2023-04-11,21.24998185588668,21.29619598388672
2023-04-12,21.389500262101997,21.38513946533203
2023-04-13,21.816762887641843,21.802810668945312
2023-04-14,21.60749400444871,21.39385986328125
2023-04-17,21.36333953601106,21.367698669433594
2023-04-18,21.476693350084098,21.402576446533203
2023-04-19,21.450537242278873,21.39560317993164
2023-04-20,21.110467994631627,21.450538635253906
2023-04-21,21.24126215892677,21.276140213012695
2023-04-24,21.18894393257937,21.216848373413086
2023-04-25,21.12790520327437,21.058147430419922
2023-04-26,21.17150428828035,20.950021743774414
2023-04-27,21.058147449506578,21.17848014831543
2023-04-28,21.188944866433697,21.334564208984375
2023-05-01,21.502853823257357,21.27090835571289
2023-05-02,21.33717978054917,21.381650924682617
2023-05-03,21.47669435948345,21.399089813232422
2023-05-04,21.47669473985494,21.535118103027344
2023-05-05,21.02327047797306,21.423505783081055
2023-05-08,21.363339215188773,21.664169311523438
2023-05-09,21.563893065727083,21.601388931274414
2023-05-10,21.69468984428418,21.556047439575195
2023-05-11,21.44181692727182,21.48628807067871
2023-05-12,21.38078023849812,21.363340377807617
2023-05-15,21.42873736196101,21.46361541748047
2023-05-16,21.433097297013756,20.94915199279785
2023-05-17,21.311022640288883,21.186330795288086
2023-05-18,21.10174910216772,21.171506881713867
2023-05-19,21.30230140686035,21.30230140686035
2023-05-22,21.36334056390706,21.406938552856445
2023-05-23,21.263062434953778,21.18894386291504
2023-05-24,20.93607295172736,20.842771530151367
2023-05-25,20.718080882880958,20.733776092529297
2023-05-26,21.276140819688933,21.06512451171875
2023-05-30,21.17499542236328,21.17499542236328
2023-05-31,21.215101108390787,21.179349899291992
2023-06-01,21.311020479863586,21.461872100830078
2023-06-02,21.415657710008972,21.43920135498047
2023-06-05,21.46797743079586,21.54645347595215
2023-06-06,21.581333311167956,21.65981101989746
2023-06-07,21.272652773809536,21.290964126586914
2023-06-08,21.57261450872613,21.692075729370117
2023-06-09,21.712128279929615,21.607492446899414
2023-06-12,21.55953404923871,21.815021514892578
2023-06-13,21.91267944754143,21.903961181640625
2023-06-14,21.895242229226472,21.808916091918945
2023-06-15,22.244031950780805,22.180377960205078
2023-06-16,22.29635247856558,22.318151473999023
2023-06-20,21.781887614503628,21.812406539916992
2023-06-21,21.70340944222338,21.654579162597656
2023-06-22,21.359851582250627,21.48628807067871
2023-06-23,21.94756317138672,21.94756317138672
2023-06-26,21.999876670667163,21.434839248657227
2023-06-27,21.26567833256291,21.464487075805664
2023-06-28,21.363339769151583,21.396474838256836
2023-06-29,21.476694107055664,21.476694107055664
2023-06-30,21.790605580009334,21.80455780029297
2023-07-03,21.869083324834875,21.918785095214844
2023-07-05,21.895244728705585,21.882164001464844
2023-07-06,21.877802471668687,21.575227737426758
2023-07-07,21.738289666740343,21.6772518157959
2023-07-10,21.68597005466948,21.912681579589844
2023-07-11,21.825484086734065,21.870826721191406
2023-07-12,22.278908653113824,22.288501739501953
2023-07-13,22.470744497206333,22.575380325317383
2023-07-14,22.457663926278467,22.42714500427246
2023-07-17,22.348667301069444,22.42714500427246
2023-07-18,22.66257860861724,23.081125259399414
2023-07-19,22.91545246306815,23.360158920288086
2023-07-20,22.906734684481908,22.72361946105957
2023-07-21,22.610262362806484,22.576255798339844
2023-07-24,22.575381042369106,22.684377670288086
2023-07-25,22.653860669484818,22.775938034057617
2023-07-26,22.706177066736803,22.89190673828125
2023-07-27,22.87185379499788,22.697460174560547
2023-07-28,22.688737619958616,22.815174102783203
2023-07-31,22.941610347081692,22.9128360748291
2023-08-01,22.6974580747468,22.831741333007812
2023-08-02,23.229362515700622,22.584102630615234
2023-08-03,22.584100185835734,22.5963077545166
2023-08-04,22.566660395782044,22.575380325317383
2023-08-07,22.880571206428197,22.575380325317383
2023-08-08,22.575381897145117,22.106260299682617
2023-08-09,22.53178227266746,21.887393951416016
2023-08-10,22.270192053094817,21.912681579589844
2023-08-11,21.572614868436805,21.70777130126953
2023-08-14,21.494137011759506,21.74962615966797
2023-08-15,21.58133122601722,21.538604736328125
2023-08-16,21.389497570446085,21.268293380737305
2023-08-17,21.258701503034978,21.004085540771484
2023-08-18,20.93607322170212,20.985774993896484
2023-08-21,21.17673683166504,21.17673683166504
2023-08-22,21.799326693289732,21.15668296813965
2023-08-23,21.38862467433022,21.59528350830078
2023-08-24,21.80804512048087,21.49849510192871
2023-08-25,21.302301361590878,21.365955352783203
2023-08-28,21.55517468250658,21.536863327026367
2023-08-29,22.052200107129313,22.066150665283203
2023-08-30,22.200432746117208,22.146371841430664
2023-08-31,22.113237380981445,22.113237380981445
2023-09-01,22.34866824275968,22.217872619628906
2023-09-05,21.991158676398395,21.945816040039062
2023-09-06,21.842925507457476,21.6772518157959
2023-09-07,21.59877116560038,21.666784286499023
2023-09-08,21.572611027685966,21.544708251953125
2023-09-11,21.7208468029456,21.80804443359375
2023-09-12,21.712127088209908,21.716487884521484
2023-09-13,22.104515898429245,21.753110885620117
2023-09-14,22.121957680962268,21.930994033813477
2023-09-15,21.877803685000423,21.764446258544922
2023-09-18,21.764445790661227,21.80455780029297
2023-09-19,21.60749280995685,21.772294998168945
2023-09-20,21.81676439276625,21.59528350830078
2023-09-21,21.53773400811445,21.130521774291992
2023-09-22,21.127906271772677,21.111339569091797
2023-09-25,20.96223250939296,21.011934280395508
2023-09-26,20.918633006409532,20.59425926208496
2023-09-27,20.51665370698185,20.348363876342773
2023-09-28,20.35185164594376,20.335283279418945
2023-09-29,20.65704253460684,20.143449783325195
2023-10-02,19.976900574456806,19.90801429748535
2023-10-03,19.83738595855032,19.776348114013672
2023-10-04,19.776348968693945,19.843490600585938
2023-10-05,19.7371089938624,19.782451629638672
2023-10-06,19.593233684532336,20.09113121032715
2023-10-09,20.578561283847353,20.527114868164062
2023-10-10,20.686690606316446,20.69192123413086
2023-10-11,20.883754157415822,20.882009506225586
2023-10-12,20.82707473956099,20.6666316986084
2023-10-13,21.15406565261966,21.159297943115234
2023-10-16,21.441817112842255,21.380779266357422
2023-10-17,21.39821823199851,21.299684524536133
2023-10-18,21.511576054754315,21.406938552856445
2023-10-19,21.581333834967335,21.406938552856445
2023-10-20,21.520296716036487,21.217721939086914
2023-10-23,21.328459022177015,21.130521774291992
2023-10-24,21.062510187297057,21.263935089111328
2023-10-25,21.224726546828933,21.126710891723633
2023-10-26,20.91286304131498,20.877222061157227
2023-10-27,20.895040203595038,20.966323852539062
2023-10-30,20.948502413679503,21.0821590423584
2023-10-31,21.052759194089813,21.096420288085938
2023-11-01,21.129387897880626,21.2781925201416
2023-11-02,21.645301818847656,21.645301818847656
2023-11-03,22.02666880817529,21.99102783203125
2023-11-06,21.937563260637802,21.786975860595703
2023-11-07,21.786087138699287,21.80836296081543
2023-11-08,21.68807183532499,21.578472137451172
2023-11-09,21.707676621519777,21.500062942504883
2023-11-10,21.385114881470166,21.661338806152344
2023-11-13,21.581146077747828,21.732624053955078
2023-11-14,21.848459609265294,22.204877853393555
2023-11-15,22.19596675278837,22.239627838134766
2023-11-16,22.374177890233863,22.439224243164062
2023-11-17,22.507836100190104,22.496252059936523
2023-11-20,22.400908235191935,22.605850219726562
2023-11-21,22.78049659729004,22.78049659729004
2023-11-22,22.890984562682522,22.641490936279297
2023-11-24,22.8018798828125,22.8018798828125
2023-11-27,23.00682038106844,22.969396591186523
2023-11-28,23.158300327629366,23.332054138183594
2023-11-29,23.38106003768072,23.41135597229004
2023-11-30,23.38997068590025,23.397098541259766
2023-12-01,23.483530303915472,23.708965301513672
2023-12-04,23.45234433588847,23.16008186340332
2023-12-05,23.08701449232481,23.062955856323242
2023-12-06,23.283043371937097,23.291954040527344
2023-12-07,23.104835405932416,23.220670700073242
2023-12-08,23.470165965329887,23.045137405395508
2023-12-11,22.917715682340358,22.88385581970215
2023-12-12,23.013945752705954,23.04691505432129
2023-12-13,23.02463963161065,23.8372745513916
2023-12-14,24.067164610206913,24.020830154418945
2023-12-15,23.924598407256976,23.778467178344727
2023-12-18,23.692925308734385,23.905885696411133
2023-12-19,24.01370397358752,24.193695068359375
2023-12-20,24.14736034395624,23.707183837890625
2023-12-21,24.102806205898606,24.109935760498047
2023-12-22,24.25026974946229,24.113510131835938
2023-12-26,24.16982455107389,24.448705673217773
2023-12-27,24.500550761348034,24.58814811706543
2023-12-28,24.58993618352463,24.45049476623535
2023-12-29,24.49608361537944,24.491613388061523
2024-01-02,24.294965719110362,24.16446304321289
2024-01-03,23.8033426932649,23.808706283569336
2024-01-04,23.973175281561705,23.85250473022461
2024-01-05,23.97138930028105,23.87217140197754
2024-01-08,23.535189962355854,23.89183807373047
2024-01-09,23.92401453192521,23.848037719726562
2024-01-10,24.008931319215773,24.089378356933594
2024-01-11,23.937423457431148,23.960662841796875
2024-01-12,24.26814771027595,24.366472244262695
2024-01-16,24.348595530700745,23.912395477294922
2024-01-17,23.562004564985518,23.5843505859375
2024-01-18,23.60669793502222,23.994630813598633
2024-01-19,24.07149990586536,24.134069442749023
2024-01-22,24.429043462637377,24.22345733642578
2024-01-23,24.134069186057648,24.387924194335938
2024-01-24,24.457647842797872,24.44424057006836
2024-01-25,24.464797839303642,24.372730255126953
2024-01-26,24.41116436516175,24.384349822998047
2024-01-29,24.455857583877158,24.640884399414062
2024-01-30,24.840216317024712,24.724014282226562
2024-01-31,24.634629614537292,24.353960037231445
2024-02-01,24.732953132842674,24.77496337890625
2024-02-02,24.78211482642042,24.965354919433594
2024-02-05,24.58099646930238,24.648929595947266
2024-02-06,24.702560753068717,24.786582946777344
2024-02-07,24.86703156329795,24.966249465942383
2024-02-08,24.867030573309926,24.95730972290039
2024-02-09,24.82233942921011,25.662561416625977
2024-02-12,25.010045112067655,24.885799407958984
2024-02-13,24.554180979501442,24.43798065185547
2024-02-14,24.312841631910047,24.512170791625977
2024-02-15,24.634630552588767,24.7597713470459
2024-02-16,24.697196295295814,24.849151611328125
2024-02-20,24.849152380270603,24.735633850097656
2024-02-21,24.706137070043518,24.754405975341797
2024-02-22,24.98323322661507,25.16915512084961
2024-02-23,25.34077490589513,25.40155601501465
2024-02-26,25.170941943298338,25.48379135131836
2024-02-27,25.421221773114482,25.430160522460938
2024-02-28,25.233509990888397,25.322002410888672
2024-02-29,25.404237969960352,25.43731117248535
2024-03-01,25.483788521725455,26.112167358398438
2024-03-04,26.100551713834047,26.435747146606445
2024-03-05,26.377645247249685,26.311500549316406
2024-03-06,26.46703018340759,26.747699737548828
2024-03-07,27.02121854438934,27.119543075561523
2024-03-08,27.36088321682261,27.164234161376953
2024-03-11,27.64691634667964,27.164234161376953
2024-03-12,27.343006762267734,27.226804733276367
2024-03-13,27.468148697758828,27.238428115844727
2024-03-14,27.173176414243258,27.00334358215332
2024-03-15,26.976527536391288,26.841554641723633
2024-03-18,27.048036495174898,27.03015899658203
2024-03-19,26.815632606064064,27.001554489135742
2024-03-20,27.191050858675517,27.473508834838867
2024-03-21,27.709487954258023,27.763118743896484
2024-03-22,27.405577142835753,27.374292373657227
2024-03-25,27.271498017926664,27.391273498535156
2024-03-26,27.414516410453157,27.360885620117188
2024-03-27,27.646920251945165,27.76580238342285
2024-03-28,28.12066209590216,28.213623046875
2024-04-01,28.92513015305246,28.28602409362793
2024-04-02,28.66591349877416,28.69272804260254
2024-04-03,28.469265826004513,28.726696014404297
2024-04-04,28.715074146156663,28.370046615600586
2024-04-05,28.621219895001094,29.04848289489746
2024-04-08,29.577642382586685,29.260324478149414
2024-04-09,29.63127711277383,29.41317367553711
2024-04-10,28.934068939159246,29.02077293395996
2024-04-11,29.237979046358106,29.61786651611328
2024-04-12,29.684011793093628,28.9206600189209
2024-04-15,29.291610916354923,29.1173095703125
2024-04-16,29.06814702720269,29.184349060058594
2024-04-17,28.978760887841993,28.88043975830078
2024-04-18,28.90725376571237,28.698984146118164
2024-04-19,28.835743592618016,28.540773391723633
2024-04-22,27.977644396178984,28.023231506347656
2024-04-23,28.053623344322705,28.44244956970215
2024-04-24,28.460324414542217,28.333396911621094
2024-04-25,28.049154791618278,28.31999397277832
2024-04-26,28.536303341422038,28.698984146118164
2024-04-29,28.72848313342245,28.718652725219727
2024-04-30,28.594403454657094,27.84803581237793
2024-05-01,27.959769952884926,27.983009338378906
2024-05-02,27.798874932941427,28.048259735107422
2024-05-03,28.156416484907446,28.4603271484375
2024-05-06,28.853622024525368,28.828594207763672
2024-05-07,29.479318221946496,28.81429100036621
2024-05-08,28.76423791231904,28.884906768798828
2024-05-09,29.220101931300768,29.23619270324707
2024-05-10,29.67596988513506,29.599096298217773
2024-05-13,29.488259960676473,29.26300621032715
2024-05-14,29.407812667718915,29.61429214477539
2024-05-15,29.908370715657043,30.479543685913086
2024-05-16,30.230155342878195,30.136301040649414
2024-05-17,30.48043666461787,30.585018157958984
2024-05-20,30.677085236611852,30.882671356201172
2024-05-21,30.672616276013233,30.90949058532715
2024-05-22,30.65027290488859,30.165803909301758
2024-05-23,30.203341766600417,29.44356346130371
2024-05-24,29.658091026206407,29.716190338134766
2024-05-28,29.6223356515827,29.821664810180664
2024-05-29,29.595522844358605,29.412281036376953
2024-05-30,29.327366852119237,29.315746307373047
2024-05-31,29.455185008578603,29.28624725341797
2024-06-03,29.354180551359427,29.508817672729492
2024-06-04,29.309489758390693,29.430158615112305
2024-06-05,29.720662881306485,30.025466918945312
2024-06-06,30.22122163809471,30.19083023071289
2024-06-07,29.4971981048584,29.4971981048584
2024-06-10,29.452505153211444,29.680438995361328
2024-06-11,29.39887269032383,29.649150848388672
2024-06-12,30.301668524674906,30.065690994262695
2024-06-13,29.898538693227554,29.698312759399414
2024-06-14,29.810045482304453,29.863677978515625
2024-06-17,30.06926534183279,30.22300910949707
2024-06-18,30.17652905208252,30.36602783203125
2024-06-20,30.373177179201807,30.694965362548828
2024-06-21,30.20333925037411,30.17652130126953
2024-06-24,30.006694552687552,30.301668167114258
2024-06-25,30.256974636466023,30.2373104095459
2024-06-26,31.19552042148701,29.996858596801758
2024-06-27,30.051385852342946,30.35887336730957
2024-06-28,30.426806532196387,30.238201141357422
2024-07-01,30.25250378965496,30.467920303344727
2024-07-02,30.382111990963008,30.48490333557129
2024-07-03,30.83797549868169,30.793283462524414
2024-07-05,31.195525074169975,31.5065860748291
2024-07-08,31.436858740402958,31.17675018310547
2024-07-09,31.195524304002223,31.335857391357422
2024-07-10,31.44579839573274,31.58970832824707
2024-07-11,31.803344254829906,31.79351043701172
2024-07-12,31.472618059423365,31.910608291625977
2024-07-15,32.04915543277488,32.106361389160156
2024-07-16,32.47372834319238,33.01093292236328
2024-07-17,32.679318894283774,32.482669830322266
2024-07-18,32.40222277341189,31.95529556274414
2024-07-19,31.41004338692121,31.159765243530273
2024-07-22,31.490491719159,31.462783813476562
2024-07-23,31.53518643544031,31.52803611755371
2024-07-24,31.235746064167536,30.854965209960938
2024-07-25,30.618985574362018,30.315074920654297
2024-07-26,30.70389877529837,30.7637882232666
2024-07-29,30.980995732880466,30.84691619873047
2024-07-30,30.900546657632542,30.852277755737305
2024-07-31,31.284905648635853,31.780101776123047
2024-08-01,31.75865138040287,31.401111602783203
2024-08-02,31.124014543712143,30.69854164123535
2024-08-05,29.40781077973947,29.549930572509766
2024-08-06,29.39172266998009,29.687589645385742
2024-08-07,29.8457999276097,29.470382690429688
2024-08-08,29.979875394725678,30.307920455932617
2024-08-09,30.426807112677178,30.48579978942871
2024-08-12,30.623453202791598,30.981889724731445
2024-08-13,31.15082566224936,31.186580657958984
2024-08-14,31.195522833919984,31.20713996887207
2024-08-15,31.41004335889407,31.702333450317383
