date,open_SPX,open_QQQ,open_SEMIS,open_BOND,open_GOLD,open_OIL,open_USD,open_CASH,close_SPX,close_QQQ,close_SEMIS,close_BOND,close_GOLD,close_OIL,close_USD,close_CASH
2012-01-20,101.96268491844664,52.6421304355262,14.236297686875249,76.4346730627525,160.5,23.19035388712582,18.729681379641104,73.62350463867188,102.51428985595703,52.79228591918945,14.29573917388916,76.31776428222656,162.07000732421875,23.173444747924805,18.687911987304688,73.62350463867188
2012-01-23,102.17244844201721,52.801121136945284,14.30423104627101,76.09124197405745,162.32000732421875,23.232623688668152,18.596017858196443,73.63957605569644,102.2501449584961,52.80995559692383,14.29573917388916,76.14969635009766,163.16000366210938,23.44398307800293,18.579309463500977,73.62350463867188
2012-01-24,101.6208526125625,52.5714666172146,14.257526681544926,76.23739624023438,161.80999755859375,23.274898149099645,18.67955629208337,73.62350463867188,102.13362121582031,52.71278762817383,14.350934028625488,76.23739624023438,162.00999450683594,23.486257553100586,18.6043701171875,73.62350463867188
2012-01-25,101.9782322727352,53.22505820111339,14.35093225697979,76.19353740947311,161.07000732421875,23.393259011693,18.67956055157966,73.62350463867188,102.98822784423828,53.375213623046875,14.393391609191895,76.60270690917969,166.4199981689453,23.680707931518555,18.52083396911621,73.62350463867188
2012-01-26,103.44661526228556,53.60487927209913,14.427358728849038,76.80730944369785,168.0500030517578,23.849794123872115,18.445645898424086,73.63957605569644,102.4599380493164,53.18975067138672,14.321212768554688,77.01189422607422,167.27000427246094,23.748342514038086,18.50412368774414,73.62350463867188
2012-01-27,101.96268586028079,53.07491727626764,14.266013844145103,77.12878826001145,167.44000244140625,23.63843387398433,18.48741225497956,73.62350463867188,102.41329956054688,53.34872817993164,14.33394718170166,77.24569702148438,168.97000122070312,23.8328857421875,18.37045669555664,73.62350463867188
2012-01-30,101.39554796582793,52.89826953389302,14.227803828876509,77.52336935706732,168.19000244140625,23.672253511931352,18.49576797618356,73.62346258873664,102.0636978149414,53.39289474487305,14.236295700073242,77.50875854492188,168.02999877929688,23.587709426879883,18.43729019165039,73.63953399658203
2012-01-31,102.56868901503867,53.657864377016374,14.37641139667291,77.39915837291566,169.77000427246094,23.714523903957403,18.387168452893498,73.63957605569644,102.02484893798828,53.46354675292969,14.23205280303955,77.801025390625,169.30999755859375,23.528528213500977,18.479063034057617,73.62350463867188
2012-02-01,102.77846069044121,53.77271443033846,14.355181263354076,77.61869999088847,169.75,23.621527211675126,18.378812769915378,73.62350463867188,102.9183120727539,53.89636993408203,14.465572357177734,77.5308609008789,169.55999755859375,23.604618072509766,18.39552116394043,73.62350463867188
2012-02-02,103.12030731053264,54.07299385002556,14.486799283182961,77.57484899717868,169.9600067138672,23.579255199609197,18.40387725830078,73.62350463867188,103.08145904541016,54.06415939331055,14.469817161560059,77.6407241821289,171.0500030517578,23.663799285888672,18.40387725830078,73.62350463867188
2012-02-03,104.1069513688736,54.56763432404046,14.61842061731845,77.06246674245024,169.8800048828125,23.8244321428959,18.470709247890873,73.62350463867188,104.52648162841797,54.806114196777344,14.699090957641602,77.02587127685547,167.63999938964844,23.942792892456055,18.40387725830078,73.62350463867188
2012-02-06,104.091413647357,54.60295345546629,14.639651683878368,77.05513460619746,166.9600067138672,23.934339991196204,18.504122518201513,73.62346258873664,104.4565658569336,54.761940002441406,14.546242713928223,77.23812866210938,167.17999267578125,24.061155319213867,18.412229537963867,73.63953399658203
2012-02-07,104.2390712354785,54.717764437956596,14.512273180069236,76.9087516028267,167.3800048828125,24.02733753395586,18.36210482167462,73.62350463867188,104.72075653076172,54.87675094604492,14.588698387145996,76.74039459228516,169.6999969482422,24.044246673583984,18.28691864013672,73.62350463867188
2012-02-08,104.77513273772182,54.885582400520995,14.609932457319516,76.73303025721347,169.25999450683594,24.16260839400535,18.303627014160156,73.62346258873664,105.0315170288086,55.1682243347168,14.72032356262207,76.77694702148438,168.5,24.15415382385254,18.303627014160156,73.63953399658203
2012-02-09,105.20242247245113,55.3802363701366,14.800993399488773,76.63786039115821,170.00999450683594,24.28942228205422,18.270211808565172,73.62350463867188,105.16357421875,55.56571960449219,14.771272659301758,76.60126495361328,168.02000427246094,24.280967712402344,18.311981201171875,73.62350463867188
2012-02-10,104.23128417118686,55.1682437882478,14.643896339870045,76.96732792243482,166.49000549316406,24.027334429211216,18.428936004638672,73.63953399658203,104.38666534423828,55.17707824707031,14.508028030395508,77.033203125,167.13999938964844,24.052698135375977,18.428936004638672,73.63953399658203
2012-02-13,105.13250272868267,55.59221417264574,14.648143163615465,76.88677870067949,167.3300018310547,24.16260706167897,18.353752071057972,73.62350463867188,105.16357421875,55.68937301635742,14.558980941772461,76.98193359375,167.50999450683594,24.111881256103516,18.40387725830078,73.62350463867188
2012-02-14,104.88390075319883,55.56570438930822,14.499536430276647,77.09171386753636,167.64999389648438,24.10342788696289,18.45399820341033,73.62346258873664,105.0315170288086,55.83068084716797,14.605682373046875,77.14295196533203,167.1199951171875,24.10342788696289,18.49576759338379,73.63953399658203
2012-02-15,105.37336861684103,56.09566318851781,14.665126879273135,77.12100500660452,168.6300048828125,24.187971115112305,18.504125213891875,73.63957605569644,104.54206085205078,55.442054748535156,14.643898010253906,77.20152282714844,168.11000061035156,24.187971115112305,18.554248809814453,73.62350463867188
2012-02-16,104.5498489543494,55.45972016191855,14.614176067447968,77.0111866595817,166.3300018310547,24.11188255985108,18.62108280211505,73.63953399658203,105.6996841430664,56.201656341552734,14.941105842590332,76.85015106201172,168.0,24.29787826538086,18.487417221069336,73.63953399658203
2012-02-17,106.06483155758481,56.21048471950036,15.059989869878107,76.61595423376338,168.2899932861328,24.31478607284986,18.437293624052455,73.62350463867188,105.9793701171875,56.025001525878906,14.915631294250488,76.76966857910156,167.35000610351562,24.255605697631836,18.487417221069336,73.62350463867188
2012-02-21,106.22796481418852,56.08683545647431,14.928366739437946,76.61591252319083,169.64999389648438,24.48387215178617,18.403875340960415,73.62350463867188,106.02597045898438,56.18399429321289,14.74155044555664,76.4914779663086,171.02000427246094,24.636051177978516,18.412229537963867,73.62350463867188
2012-02-22,105.86281558297975,56.07799282570921,14.70334072565643,76.6086167037681,170.39999389648438,24.65295945479107,18.45399858534562,73.62350463867188,105.68412780761719,55.92783737182617,14.656636238098145,76.79161071777344,172.94000244140625,24.86431884765625,18.43729019165039,73.62350463867188
2012-02-23,105.62978826503249,55.99849391396132,14.605683284311166,76.7257478625163,172.69000244140625,24.855864625828517,18.38716931999475,73.63957605569644,106.15032196044922,56.29880142211914,14.622665405273438,76.90142059326172,173.02000427246094,24.94040870666504,18.29527473449707,73.62350463867188
2012-02-24,106.38331604003906,56.45779482125015,14.682107581414124,76.95264724204797,172.6300048828125,24.92350215282196,18.261856126653832,73.62346258873664,106.38331604003906,56.493125915527344,14.605682373046875,76.95996856689453,172.22999572753906,25.09259033203125,18.22008514404297,73.63953399658203
2012-02-27,105.6763564688622,56.184000262390505,14.533504276755384,77.29664327294992,172.13999938964844,25.01649808407835,18.29527093847288,73.63957605569644,106.56204223632812,56.572635650634766,14.665125846862793,77.21612548828125,171.6999969482422,24.88968276977539,18.278562545776367,73.62350463867188
2012-02-28,106.59311948238117,56.62561009001487,14.673618464078233,77.36253645709662,172.83999633789062,24.99113558165356,18.236793880353463,73.63957605569644,106.87281036376953,57.146728515625,14.877418518066406,77.25273895263672,173.49000549316406,24.881229400634766,18.195024490356445,73.62350463867188
2012-02-29,107.02817381709315,57.190894834588676,14.894398346069636,77.22348431652145,173.19000244140625,24.94041184549383,18.18667107831343,73.62346258873664,106.45326232910156,56.89059066772461,14.648138999938965,76.9453353881836,164.2899932861328,24.788232803344727,18.345396041870117,73.63953399658203
2012-03-01,106.6785635543287,57.10256894403972,14.69059672598846,76.60074353567357,166.10000610351562,24.85586447017396,18.353750238909967,73.62350463867188,107.00486755371094,57.34104537963867,14.648138999938965,76.69605255126953,166.61000061035156,25.17713165283203,18.345396041870117,73.62350463867188
2012-03-02,106.93492729575917,57.26155535394859,14.669370221199987,76.78406018408774,166.22999572753906,24.999591487210456,18.453998546037628,73.62350463867188,106.67854309082031,57.2968864440918,14.533503532409668,77.0040054321289,166.33999633789062,24.92350196838379,18.470706939697266,73.62350463867188
2012-03-05,106.51544865051035,57.26156498250659,14.469816856647045,76.93800279395145,165.77000427246094,24.82204868079244,18.45400047302246,73.60743935109699,106.24352264404297,56.705108642578125,14.223557472229004,76.85002136230469,165.64999389648438,24.805139541625977,18.45400047302246,73.62350463867188
2012-03-06,105.1558221396895,56.14864730834961,14.096185055383625,77.1506134643334,162.14999389648438,24.46696317137295,18.570955276489258,73.62350463867188,104.68966674804688,56.14864730834961,14.17261028289795,77.172607421875,162.6999969482422,24.399328231811523,18.570955276489258,73.62350463867188
2012-03-07,104.93049050475875,56.4136375722561,14.202328681437407,77.1359840399162,162.75999450683594,24.390874636259735,18.5793098194336,73.62350463867188,105.41995239257812,56.58145523071289,14.367916107177734,77.02600860595703,163.6300048828125,24.509235382080078,18.545894622802734,73.62350463867188
2012-03-08,106.06482991151141,56.91710652839248,14.49529358311801,76.95994139807677,164.74000549316406,24.627598854015403,18.47070317368853,73.62346258873664,106.46881866455078,57.190914154052734,14.499540328979492,76.79864501953125,165.27999877929688,24.712142944335938,18.420578002929688,73.63953399658203
2012-03-09,106.67078313910119,57.28804564452125,14.491046761460268,76.71070887066642,163.63999938964844,24.636053059203828,18.570955245509072,73.62346258873664,106.88055419921875,57.42936325073242,14.614174842834473,76.74003601074219,166.3800048828125,24.77977752685547,18.596017837524414,73.63953399658203
2012-03-12,106.86502197182034,57.41172509457282,14.575964354738723,76.87926048224693,165.3300018310547,24.576870167402696,18.587663671194026,73.63953399658203,106.8883285522461,57.45589065551758,14.482555389404297,76.71796417236328,165.07000732421875,24.74595832824707,18.570955276489258,73.63953399658203
2012-03-13,107.46327981730987,57.7650108453374,14.580208475133208,76.54208114033588,163.94000244140625,24.70368455462722,18.654495269760062,73.63953399658203,108.81510925292969,58.52461242675781,14.817975997924805,76.16816711425781,162.3000030517578,24.855863571166992,18.629432678222656,73.63953399658203
2012-03-14,108.84615596851002,58.58644649431242,14.81797857141536,75.8016218107043,159.61000061035156,24.77977606340901,18.646142537409233,73.62350463867188,108.69853973388672,58.72776412963867,14.737306594848633,75.29573822021484,159.57000732421875,24.686779022216797,18.72968292236328,73.62350463867188
2012-03-15,108.86173300405734,58.90440330326947,14.8094841214336,75.20041234913059,159.72999572753906,24.68677823425821,18.68791011715435,73.63957605569644,109.32788848876953,58.89556884765625,14.983563423156738,75.27372741699219,161.0800018310547,24.703685760498047,18.65449333190918,73.62350463867188
2012-03-16,109.52608075664129,58.98671109482171,15.043005890273971,74.95845081437835,160.0800018310547,24.805136573748225,18.738034477662477,73.62350463867188,109.47926330566406,58.85399627685547,14.979317665100098,75.25171661376953,161.3000030517578,25.008041381835938,18.529184341430664,73.62350463867188
2012-03-19,109.40906404257325,58.95131974952492,14.992055046176683,75.14907310075685,160.85000610351562,24.99113472447169,18.529184773463417,73.63953399658203,109.9084701538086,59.269832611083984,15.132166862487793,74.78982543945312,161.58999633789062,24.96577262878418,18.428936004638672,73.63953399658203
2012-03-20,109.28416044150282,58.960162884322656,15.013283332960103,74.86312210486051,160.1999969482422,24.737502700619277,18.495769857423234,73.62346258873664,109.58848571777344,59.375999450683594,15.03875732421875,74.82646179199219,160.1300048828125,24.661413192749023,18.46235466003418,73.63953399658203
2012-03-21,109.65090223988057,59.38484573364257,15.11093807220459,74.98045681602078,160.6300048828125,24.661414259278505,18.470706939697266,73.62346258873664,109.40900421142578,59.38484573364258,15.11093807220459,75.2077407836914,160.2100067138672,24.60223388671875,18.470706939697266,73.63953399658203
2012-03-22,108.60530085761225,59.03098197430487,15.026022911071777,75.38368778742569,158.1999969482422,24.348601523492967,18.53753857675734,73.63953399658203,108.62091064453125,59.26102066040039,15.026022911071777,75.30303955078125,159.57000732421875,24.40778350830078,18.49576759338379,73.63953399658203
2012-03-23,108.71451947394898,59.331763832728754,15.021775170061542,75.50102236820534,160.8800048828125,24.492327423909884,18.437290555602903,73.62346258873664,108.97201538085938,59.2255973815918,15.043004035949707,75.5816650390625,161.52999877929688,24.644506454467773,18.39552116394043,73.63953399658203
2012-03-26,109.75236519304485,59.623727999725304,15.119428051367558,75.53029943523042,163.1699981689453,24.779775700806592,18.33704192021416,73.63953399658203,110.50148010253906,60.2607536315918,15.27652359008789,75.49364471435547,164.39999389648438,24.754413604736328,18.278562545776367,73.63953399658203
2012-03-27,110.6029087148821,60.305009386877494,15.302001464810706,75.63296823879935,164.52000427246094,24.762867612567305,18.311980847110874,73.63957605569644,110.15811920166016,60.3492431640625,15.268033981323242,75.91156768798828,163.24000549316406,24.6529598236084,18.345396041870117,73.62350463867188
2012-03-28,110.10355328657373,60.38462771666626,15.25104903630613,75.77957153320312,162.7100067138672,24.458509724446753,18.328689565019577,73.62346258873664,109.61194610595703,60.110355377197266,15.085461616516113,75.77957153320312,161.50999450683594,24.416236877441406,18.33704376220703,73.63953399658203
2012-03-29,108.96421896695021,59.8095546018486,14.987808058458677,76.0508759735483,161.13999938964844,24.36551096568166,18.36210477056348,73.62350463867188,109.42460632324219,59.88033676147461,15.115182876586914,76.09486389160156,161.27999877929688,24.078062057495117,18.328689575195312,73.62350463867188
2012-03-30,109.96302557212466,60.14572325942202,15.20434669014119,76.08015664139982,161.6699981689453,24.25560525522303,18.270211818736232,73.62350463867188,109.87718963623047,59.76527786254883,15.20009994506836,75.72090911865234,162.1199951171875,24.348602294921875,18.303627014160156,73.62350463867188
2012-04-02,109.74458437686296,59.703361249565496,15.149150157441973,76.03456256813185,161.9600067138672,24.179514051266853,18.320335774660748,73.62344900346214,110.68096923828125,60.384620666503906,15.246804237365723,75.9023666381836,162.94000244140625,24.661413192749023,18.261857986450195,73.60738372802734
2012-04-03,110.52488177687944,60.437699658559644,15.217086581926806,76.01989437957621,163.22999572753906,24.686777832813487,18.278563999165225,73.60743935109699,110.22835540771484,60.36692428588867,15.034515380859375,75.34422302246094,159.88999938964844,24.5515079498291,18.39552116394043,73.62350463867188
2012-04-04,109.41683427160159,59.915697741206905,14.877416735189998,75.652602824666,157.6999969482422,24.34014872329789,18.49577141947222,73.62344900346214,109.13591766357422,59.54410171508789,14.767024040222168,75.72604370117188,157.2100067138672,24.17106056213379,18.487417221069336,73.60738372802734
2012-04-05,108.76135276730616,59.43794113566537,14.741550704261375,76.06392669677734,157.8699951171875,24.103425475882613,18.570955621925822,73.62350463867188,109.0812759399414,59.91571044921875,14.839204788208008,76.06392669677734,158.30999755859375,24.26405906677246,18.545894622802734,73.62350463867188
2012-04-09,107.7078846260811,59.17251769146437,14.639650422363257,76.86442165128922,159.72000122070312,24.061155164716023,18.54589660988952,73.62346258873664,107.85614776611328,59.4644889831543,14.61842155456543,76.8423843383789,159.3699951171875,24.15415382385254,18.487417221069336,73.63953399658203
2012-04-10,107.64548563718255,59.43794249888557,14.56322451778591,76.9672790344953,159.66000366210938,24.120334647311278,18.49576757407525,73.62346258873664,106.04582214355469,58.50894546508789,14.384900093078613,77.2022933959961,161.10000610351562,23.8328857421875,18.512475967407227,73.63953399658203
2012-04-11,107.13045542887292,59.02210706836188,14.512273425118337,76.90115356445312,161.1999969482422,23.866705152176756,18.44564782245534,73.62346258873664,106.90416717529297,58.79206848144531,14.605682373046875,76.90115356445312,161.07000732421875,23.89206886291504,18.487417221069336,73.63953399658203
2012-04-12,107.00563039903028,58.90709476732927,14.665125061889924,76.95989262336323,160.74000549316406,23.95124721762628,18.420580288285514,73.63957605569644,108.30095672607422,59.4644889831543,14.868925094604492,76.74691009521484,162.6999969482422,24.204877853393555,18.362102508544922,73.62350463867188
2012-04-13,108.05128120378161,59.26100076896763,14.856188893902974,77.04071166671287,162.4499969482422,24.09497142409486,18.437289790813416,73.60738372802734,107.0134506225586,58.562042236328125,14.665125846862793,77.20962524414062,160.85000610351562,23.959701538085938,18.512475967407227,73.60738372802734
2012-04-16,107.55964100970473,58.85399579803763,14.758536179776627,77.18025340768997,160.50999450683594,23.86670304834457,18.529184763574015,73.62350463867188,106.94319152832031,57.90730667114258,14.72032356262207,77.1875991821289,160.4600067138672,23.722978591918945,18.43729019165039,73.62350463867188
2012-04-17,107.55962534927902,58.155051263863065,14.813732111196972,77.09214083380748,160.5399932861328,23.824431172913954,18.41222920433465,73.62350463867188,108.52722930908203,59.084041595458984,14.898649215698242,77.10682678222656,160.25,23.8328857421875,18.428936004638672,73.62350463867188
2012-04-18,108.04346358444741,58.915921545962284,14.686354187909366,77.2169457936666,159.49000549316406,23.697616725374967,18.479061185751107,73.62350463867188,108.16050720214844,58.93362045288086,14.800992012023926,77.2610092163086,159.30999755859375,23.604618072509766,18.428936004638672,73.62350463867188
2012-04-19,108.17614574859425,58.72128918141464,14.800992387147437,77.34179821021256,160.0,23.70607200464833,18.453994783435583,73.62346258873664,107.46604919433594,58.27006149291992,14.7075834274292,77.3491439819336,159.42999267578125,23.613073348999023,18.420578002929688,73.63953399658203
2012-04-20,107.94204188180548,58.58856712557191,14.741551266650571,77.20961128272918,159.25,23.77370679934881,18.35375058357033,73.63957605569644,107.64551544189453,58.11079788208008,14.452834129333496,77.35649871826172,159.5399932861328,23.706071853637695,18.320335388183594,73.62350463867188
2012-04-23,106.54526050367836,57.56226095768979,14.232050185987408,77.55477509066016,158.1999969482422,23.486258155991663,18.38716698693861,73.62346258873664,106.74034118652344,57.579959869384766,14.24903392791748,77.51071166992188,159.07000732421875,23.663799285888672,18.378812789916992,73.63953399658203
2012-04-24,106.8339253527326,57.47378058668251,14.278753417456505,77.429948927373,159.6300048828125,23.748343372168147,18.3370437723874,73.63953399658203,107.14604949951172,57.27029037475586,14.083443641662598,77.31243896484375,159.3000030517578,23.663799285888672,18.328689575195312,73.63953399658203
2012-04-25,108.191717297777,58.455863431456955,14.304229113570472,77.12880938955016,159.47999572753906,23.78216121767368,18.295272837352062,73.62350463867188,108.61309814453125,58.79206848144531,14.380654335021973,77.2169418334961,159.6199951171875,23.799070358276367,18.28691864013672,73.62350463867188
2012-04-26,108.37901253397997,58.78321452113056,14.444341909638146,77.48129901491923,160.4600067138672,23.84134143069122,18.270212183823162,73.63953399658203,109.37002563476562,59.13711166381836,14.7075834274292,77.47395324707031,161.02999877929688,23.849794387817383,18.261857986450195,73.63953399658203
2012-04-27,109.69775508485252,59.384861367380665,14.71183050540725,77.42256033141473,161.77999877929688,23.892065675548928,18.22008894748584,73.62350463867188,109.54949188232422,59.49102783203125,14.784008979797363,77.55475616455078,161.3800048828125,23.92588233947754,18.228443145751953,73.62350463867188
